ID,Sign,Role,Video_id,Video_Path
BERRY_CBC_2_05986,BERRY,CBC_2,05986,./perfect1_2_3/05986.mp4
AWAY_CBC_2_04395,AWAY,CBC_2,04395,./perfect1_2_3/04395.mp4
BORED_CBC_2_07200,BORED,CBC_2,07200,./perfect1_2_3/07200.mp4
BAPTIZE_CBC_2_05020,BAPTIZE,CBC_2,05020,./perfect1_2_3/05020.mp4
CLOSET_CBC_2_11284,CLOSET,CBC_2,11284,./perfect1_2_3/11284.mp4
BUSINESS_CBC_2_08376,BUSINESS,CBC_2,08376,./perfect1_2_3/08376.mp4
BATHROOM_CBC_2_05307,BATHROOM,CBC_2,05307,./perfect1_2_3/05307.mp4
BUSH_CBC_2_08340,BUSH,CBC_2,08340,./perfect1_2_3/08340.mp4
CHOOSE_CBC_2_10624,CHOOSE,CBC_2,10624,./perfect1_2_3/10624.mp4
CATERPILLAR_CBC_2_09504,CATERPILLAR,CBC_2,09504,./perfect1_2_3/09504.mp4
CARDS_CBC_2_09155,CARDS,CBC_2,09155,./perfect1_2_3/09155.mp4
BYE_CBC_2_08510,BYE,CBC_2,08510,./perfect1_2_3/08510.mp4
CATEGORY_CBC_2_09492,CATEGORY,CBC_2,09492,./perfect1_2_3/09492.mp4
CANDY_CBC_2_08921,CANDY,CBC_2,08921,./perfect1_2_3/08921.mp4
CHRISTMAS_CBC_2_10712,CHRISTMAS,CBC_2,10712,./perfect1_2_3/10712.mp4
CANDLE_CBC_2_08897,CANDLE,CBC_2,08897,./perfect1_2_3/08897.mp4
CHOP_CBC_2_10646,CHOP,CBC_2,10646,./perfect1_2_3/10646.mp4
CLASSROOM_CBC_2_11013,CLASSROOM,CBC_2,11013,./perfect1_2_3/11013.mp4
BUY_CBC_2_08483,BUY,CBC_2,08483,./perfect1_2_3/08483.mp4
CALCULUS_CBC_2_08643,CALCULUS,CBC_2,08643,./perfect1_2_3/08643.mp4
CARNIVAL_CBC_2_09256,CARNIVAL,CBC_2,09256,./perfect1_2_3/09256.mp4
CHECK_CBC_2_10193,CHECK,CBC_2,10193,./perfect1_2_3/10193.mp4
CHANCE_CBC_2_09933,CHANCE,CBC_2,09933,./perfect1_2_3/09933.mp4
CLOCK_CBC_2_11198,CLOCK,CBC_2,11198,./perfect1_2_3/11198.mp4
CHICKEN_CBC_2_10406,CHICKEN,CBC_2,10406,./perfect1_2_3/10406.mp4
CHILDREN_CBC_2_10466,CHILDREN,CBC_2,10466,./perfect1_2_3/10466.mp4
CHAIR_CBC_2_09848,CHAIR,CBC_2,09848,./perfect1_2_3/09848.mp4
CHAMPION_CBC_2_09915,CHAMPION,CBC_2,09915,./perfect1_2_3/09915.mp4
BULL_CBC_2_08168,BULL,CBC_2,08168,./perfect1_2_3/08168.mp4
CHARACTER_CBC_2_10021,CHARACTER,CBC_2,10021,./perfect1_2_3/10021.mp4
CHURCH_CBC_2_10768,CHURCH,CBC_2,10768,./perfect1_2_3/10768.mp4
BUTTER_CBC_2_08453,BUTTER,CBC_2,08453,./perfect1_2_3/08453.mp4
CAMP_CBC_2_08799,CAMP,CBC_2,08799,./perfect1_2_3/08799.mp4
CITY_CBC_2_10898,CITY,CBC_2,10898,./perfect1_2_3/10898.mp4
CAN_CBC_2_08948,CAN,CBC_2,08948,./perfect1_2_3/08948.mp4
CANCEL_CBC_2_08859,CANCEL,CBC_2,08859,./perfect1_2_3/08859.mp4
CLASS_CBC_2_10974,CLASS,CBC_2,10974,./perfect1_2_3/10974.mp4
CAUSE_CBC_2_09574,CAUSE,CBC_2,09574,./perfect1_2_3/09574.mp4
CHOIR_CBC_2_10599,CHOIR,CBC_2,10599,./perfect1_2_3/10599.mp4
BULLY_CBC_2_08179,BULLY,CBC_2,08179,./perfect1_2_3/08179.mp4
CIRCLE_CBC_2_10816,CIRCLE,CBC_2,10816,./perfect1_2_3/10816.mp4
CHEMISTRY_CBC_2_10308,CHEMISTRY,CBC_2,10308,./perfect1_2_3/10308.mp4
CLIMB_CBC_2_11151,CLIMB,CBC_2,11151,./perfect1_2_3/11151.mp4
CAPTAIN_CBC_2_09078,CAPTAIN,CBC_2,09078,./perfect1_2_3/09078.mp4
BROCHURE_CBC_2_07862,BROCHURE,CBC_2,07862,./perfect1_2_3/07862.mp4
CHOICE_CBC_2_10588,CHOICE,CBC_2,10588,./perfect1_2_3/10588.mp4
CALCULATOR_CBC_2_08638,CALCULATOR,CBC_2,08638,./perfect1_2_3/08638.mp4
CAT_CBC_2_09536,CAT,CBC_2,09536,./perfect1_2_3/09536.mp4
BUT_CBC_2_08435,BUT,CBC_2,08435,./perfect1_2_3/08435.mp4
CHALLENGE_CBC_2_09895,CHALLENGE,CBC_2,09895,./perfect1_2_3/09895.mp4
CEREAL_CBC_2_09781,CEREAL,CBC_2,09781,./perfect1_2_3/09781.mp4
CENT_CBC_2_09735,CENT,CBC_2,09735,./perfect1_2_3/09735.mp4
CENTER_CBC_2_09723,CENTER,CBC_2,09723,./perfect1_2_3/09723.mp4
CHERRY_CBC_2_10337,CHERRY,CBC_2,10337,./perfect1_2_3/10337.mp4
CHINA_CBC_2_10524,CHINA,CBC_2,10524,./perfect1_2_3/10524.mp4
CHOKE_CBC_2_10608,CHOKE,CBC_2,10608,./perfect1_2_3/10608.mp4
CLOTHES_CBC_2_11305,CLOTHES,CBC_2,11305,./perfect1_2_3/11305.mp4
CANDIDATE_CBC_2_08888,CANDIDATE,CBC_2,08888,./perfect1_2_3/08888.mp4
CARELESS_CBC_2_09222,CARELESS,CBC_2,09222,./perfect1_2_3/09222.mp4
CIGARETTE_CBC_2_10789,CIGARETTE,CBC_2,10789,./perfect1_2_3/10789.mp4
CAMPING_CBC_2_08825,CAMPING,CBC_2,08825,./perfect1_2_3/08825.mp4
CHANGE_CBC_2_09966,CHANGE,CBC_2,09966,./perfect1_2_3/09966.mp4
BURP_CBC_2_08306,BURP,CBC_2,08306,./perfect1_2_3/08306.mp4
CERTIFICATE_CBC_2_09805,CERTIFICATE,CBC_2,09805,./perfect1_2_3/09805.mp4
CAMERA_CBC_2_08784,CAMERA,CBC_2,08784,./perfect1_2_3/08784.mp4
CHASE_CBC_2_10091,CHASE,CBC_2,10091,./perfect1_2_3/10091.mp4
CHAIN_CBC_2_09835,CHAIN,CBC_2,09835,./perfect1_2_3/09835.mp4
CAR_CBC_2_09246,CAR,CBC_2,09246,./perfect1_2_3/09246.mp4
BUILD_CBC_2_08123,BUILD,CBC_2,08123,./perfect1_2_3/08123.mp4
BROWN_CBC_2_07960,BROWN,CBC_2,07960,./perfect1_2_3/07960.mp4
CHEAT_CBC_2_10156,CHEAT,CBC_2,10156,./perfect1_2_3/10156.mp4
CHAPTER_CBC_2_10007,CHAPTER,CBC_2,10007,./perfect1_2_3/10007.mp4
CABBAGE_CBC_2_08533,CABBAGE,CBC_2,08533,./perfect1_2_3/08533.mp4
CONCENTRATE_CBC_2_12391,CONCENTRATE,CBC_2,12391,./perfect1_2_3/12391.mp4
CALIFORNIA_CBC_2_08669,CALIFORNIA,CBC_2,08669,./perfect1_2_3/08669.mp4
CARRY_CBC_2_09321,CARRY,CBC_2,09321,./perfect1_2_3/09321.mp4
COFFEE_CBC_2_11561,COFFEE,CBC_2,11561,./perfect1_2_3/11561.mp4
CRAVE_CBC_2_13819,CRAVE,CBC_2,13819,./perfect1_2_3/13819.mp4
COUNT_CBC_2_13513,COUNT,CBC_2,13513,./perfect1_2_3/13513.mp4
COMPANY_CBC_2_12107,COMPANY,CBC_2,12107,./perfect1_2_3/12107.mp4
BUTTON_CBC_2_08468,BUTTON,CBC_2,08468,./perfect1_2_3/08468.mp4
DANCE_CBC_2_14621,DANCE,CBC_2,14621,./perfect1_2_3/14621.mp4
COURT_CBC_2_13604,COURT,CBC_2,13604,./perfect1_2_3/13604.mp4
DATE_CBC_2_14728,DATE,CBC_2,14728,./perfect1_2_3/14728.mp4
CONFUSED_CBC_2_12612,CONFUSED,CBC_2,12612,./perfect1_2_3/12612.mp4
COMMON SENSE_CBC_2_12025,COMMON SENSE,CBC_2,12025,./perfect1_2_3/12025.mp4
CONGRESS_CBC_2_12648,CONGRESS,CBC_2,12648,./perfect1_2_3/12648.mp4
CORN_CBC_2_13325,CORN,CBC_2,13325,./perfect1_2_3/13325.mp4
COCHLEAR IMPLANT_CBC_2_11501,COCHLEAR IMPLANT,CBC_2,11501,./perfect1_2_3/11501.mp4
COMPUTER_CBC_2_12326,COMPUTER,CBC_2,12326,./perfect1_2_3/12326.mp4
COLD_CBC_2_11630,COLD,CBC_2,11630,./perfect1_2_3/11630.mp4
CONTEST_CBC_2_12941,CONTEST,CBC_2,12941,./perfect1_2_3/12941.mp4
CRUEL_CBC_2_14130,CRUEL,CBC_2,14130,./perfect1_2_3/14130.mp4
COMPLEX_CBC_2_12229,COMPLEX,CBC_2,12229,./perfect1_2_3/12229.mp4
CUSTOMER_CBC_2_14431,CUSTOMER,CBC_2,14431,./perfect1_2_3/14431.mp4
CONFRONT_CBC_2_12609,CONFRONT,CBC_2,12609,./perfect1_2_3/12609.mp4
COCONUT_CBC_2_11529,COCONUT,CBC_2,11529,./perfect1_2_3/11529.mp4
COMMITTEE_CBC_2_12006,COMMITTEE,CBC_2,12006,./perfect1_2_3/12006.mp4
COUNSELOR_CBC_2_13509,COUNSELOR,CBC_2,13509,./perfect1_2_3/13509.mp4
CONNECT_CBC_2_12675,CONNECT,CBC_2,12675,./perfect1_2_3/12675.mp4
CULTURE_CBC_2_14261,CULTURE,CBC_2,14261,./perfect1_2_3/14261.mp4
COMMUNITY_CBC_2_12062,COMMUNITY,CBC_2,12062,./perfect1_2_3/12062.mp4
COMPETE_CBC_2_12161,COMPETE,CBC_2,12161,./perfect1_2_3/12161.mp4
CONSTRUCT_CBC_2_12819,CONSTRUCT,CBC_2,12819,./perfect1_2_3/12819.mp4
CONVERT_CBC_2_13111,CONVERT,CBC_2,13111,./perfect1_2_3/13111.mp4
COUSIN_CBC_2_13634,COUSIN,CBC_2,13634,./perfect1_2_3/13634.mp4
CONVERSATION_CBC_2_13089,CONVERSATION,CBC_2,13089,./perfect1_2_3/13089.mp4
COACH_CBC_2_11442,COACH,CBC_2,11442,./perfect1_2_3/11442.mp4
CONSTITUTION_CBC_2_12812,CONSTITUTION,CBC_2,12812,./perfect1_2_3/12812.mp4
CONCERN_CBC_2_12416,CONCERN,CBC_2,12416,./perfect1_2_3/12416.mp4
COUNTRY_CBC_2_13543,COUNTRY,CBC_2,13543,./perfect1_2_3/13543.mp4
COMPROMISE_CBC_2_12297,COMPROMISE,CBC_2,12297,./perfect1_2_3/12297.mp4
COMFORTABLE_CBC_2_11903,COMFORTABLE,CBC_2,11903,./perfect1_2_3/11903.mp4
CRAZY_CBC_2_13861,CRAZY,CBC_2,13861,./perfect1_2_3/13861.mp4
COMMIT_CBC_2_11995,COMMIT,CBC_2,11995,./perfect1_2_3/11995.mp4
DAD_CBC_2_14570,DAD,CBC_2,14570,./perfect1_2_3/14570.mp4
CREATE_CBC_2_13879,CREATE,CBC_2,13879,./perfect1_2_3/13879.mp4
COP_CBC_2_13248,COP,CBC_2,13248,./perfect1_2_3/13248.mp4
CLUELESS_CBC_2_11412,CLUELESS,CBC_2,11412,./perfect1_2_3/11412.mp4
CUBA_CBC_2_14209,CUBA,CBC_2,14209,./perfect1_2_3/14209.mp4
COPY_CBC_2_13269,COPY,CBC_2,13269,./perfect1_2_3/13269.mp4
COVER_CBC_2_13657,COVER,CBC_2,13657,./perfect1_2_3/13657.mp4
COLOR_CBC_2_11777,COLOR,CBC_2,11777,./perfect1_2_3/11777.mp4
CROSS_CBC_2_14050,CROSS,CBC_2,14050,./perfect1_2_3/14050.mp4
COW_CBC_2_13705,COW,CBC_2,13705,./perfect1_2_3/13705.mp4
COMMAND_CBC_2_11942,COMMAND,CBC_2,11942,./perfect1_2_3/11942.mp4
CONSIDER_CBC_2_12757,CONSIDER,CBC_2,12757,./perfect1_2_3/12757.mp4
DANGER_CBC_2_14647,DANGER,CBC_2,14647,./perfect1_2_3/14647.mp4
COMPLETE_CBC_2_12213,COMPLETE,CBC_2,12213,./perfect1_2_3/12213.mp4
COOKIE_CBC_2_13172,COOKIE,CBC_2,13172,./perfect1_2_3/13172.mp4
CONGRATULATIONS_CBC_2_12638,CONGRATULATIONS,CBC_2,12638,./perfect1_2_3/12638.mp4
CRASH_CBC_2_13800,CRASH,CBC_2,13800,./perfect1_2_3/13800.mp4
CLOWN_CBC_2_11381,CLOWN,CBC_2,11381,./perfect1_2_3/11381.mp4
COME_CBC_2_11879,COME,CBC_2,11879,./perfect1_2_3/11879.mp4
CORRECT_CBC_2_13355,CORRECT,CBC_2,13355,./perfect1_2_3/13355.mp4
COMMA_CBC_2_11932,COMMA,CBC_2,11932,./perfect1_2_3/11932.mp4
COME HERE_CBC_2_11872,COME HERE,CBC_2,11872,./perfect1_2_3/11872.mp4
COMMENT_CBC_2_11977,COMMENT,CBC_2,11977,./perfect1_2_3/11977.mp4
CUP_CBC_2_14294,CUP,CBC_2,14294,./perfect1_2_3/14294.mp4
COMMUTE_CBC_2_12074,COMMUTE,CBC_2,12074,./perfect1_2_3/12074.mp4
CONTROL_CBC_2_13044,CONTROL,CBC_2,13044,./perfect1_2_3/13044.mp4
COMB_CBC_2_11821,COMB,CBC_2,11821,./perfect1_2_3/11821.mp4
COLLEGE_CBC_2_11711,COLLEGE,CBC_2,11711,./perfect1_2_3/11711.mp4
CURTAIN_CBC_2_14394,CURTAIN,CBC_2,14394,./perfect1_2_3/14394.mp4
COMPLAIN_CBC_2_12196,COMPLAIN,CBC_2,12196,./perfect1_2_3/12196.mp4
DAMAGE_CBC_2_14601,DAMAGE,CBC_2,14601,./perfect1_2_3/14601.mp4
CONTACT_CBC_2_12874,CONTACT,CBC_2,12874,./perfect1_2_3/12874.mp4
COUCH_CBC_2_13458,COUCH,CBC_2,13458,./perfect1_2_3/13458.mp4
DORM_CBC_2_17353,DORM,CBC_2,17353,./perfect1_2_3/17353.mp4
DEODORANT_CBC_2_15559,DEODORANT,CBC_2,15559,./perfect1_2_3/15559.mp4
DEGREE_CBC_2_15294,DEGREE,CBC_2,15294,./perfect1_2_3/15294.mp4
CORNER_CBC_2_13318,CORNER,CBC_2,13318,./perfect1_2_3/13318.mp4
DOCTOR_CBC_2_17007,DOCTOR,CBC_2,17007,./perfect1_2_3/17007.mp4
DEFEAT_CBC_2_15190,DEFEAT,CBC_2,15190,./perfect1_2_3/15190.mp4
DIABETES_CBC_2_16006,DIABETES,CBC_2,16006,./perfect1_2_3/16006.mp4
COAT_CBC_2_11471,COAT,CBC_2,11471,./perfect1_2_3/11471.mp4
DAILY_CBC_2_14580,DAILY,CBC_2,14580,./perfect1_2_3/14580.mp4
DRY_CBC_2_17933,DRY,CBC_2,17933,./perfect1_2_3/17933.mp4
DOLL_CBC_2_17151,DOLL,CBC_2,17151,./perfect1_2_3/17151.mp4
DIZZY_CBC_2_16987,DIZZY,CBC_2,16987,./perfect1_2_3/16987.mp4
DETECTIVE_CBC_2_15874,DETECTIVE,CBC_2,15874,./perfect1_2_3/15874.mp4
DOLPHIN_CBC_2_17164,DOLPHIN,CBC_2,17164,./perfect1_2_3/17164.mp4
DOUBLE_CBC_2_17382,DOUBLE,CBC_2,17382,./perfect1_2_3/17382.mp4
DEATH_CBC_2_14953,DEATH,CBC_2,14953,./perfect1_2_3/14953.mp4
DECREASE_CBC_2_15116,DECREASE,CBC_2,15116,./perfect1_2_3/15116.mp4
DRINK_CBC_2_17718,DRINK,CBC_2,17718,./perfect1_2_3/17718.mp4
DEAD_CBC_2_14829,DEAD,CBC_2,14829,./perfect1_2_3/14829.mp4
DEBATE_CBC_2_14960,DEBATE,CBC_2,14960,./perfect1_2_3/14960.mp4
DIVORCE_CBC_2_16961,DIVORCE,CBC_2,16961,./perfect1_2_3/16961.mp4
DREAM_CBC_2_17628,DREAM,CBC_2,17628,./perfect1_2_3/17628.mp4
DIME_CBC_2_16270,DIME,CBC_2,16270,./perfect1_2_3/16270.mp4
DISCOUNT_CBC_2_16540,DISCOUNT,CBC_2,16540,./perfect1_2_3/16540.mp4
DEMAND_CBC_2_15426,DEMAND,CBC_2,15426,./perfect1_2_3/15426.mp4
DEMOCRAT_CBC_2_15448,DEMOCRAT,CBC_2,15448,./perfect1_2_3/15448.mp4
DORMITORY_CBC_2_17363,DORMITORY,CBC_2,17363,./perfect1_2_3/17363.mp4
DECIDE_CBC_2_15041,DECIDE,CBC_2,15041,./perfect1_2_3/15041.mp4
DESTROY_CBC_2_15829,DESTROY,CBC_2,15829,./perfect1_2_3/15829.mp4
DEPEND_CBC_2_15605,DEPEND,CBC_2,15605,./perfect1_2_3/15605.mp4
DESIGN_CBC_2_15753,DESIGN,CBC_2,15753,./perfect1_2_3/15753.mp4
DETERMINE_CBC_2_15902,DETERMINE,CBC_2,15902,./perfect1_2_3/15902.mp4
DISCIPLINE_CBC_2_16502,DISCIPLINE,CBC_2,16502,./perfect1_2_3/16502.mp4
DEPARTMENT_CBC_2_15585,DEPARTMENT,CBC_2,15585,./perfect1_2_3/15585.mp4
DINOSAUR_CBC_2_16333,DINOSAUR,CBC_2,16333,./perfect1_2_3/16333.mp4
DOWNSTAIRS_CBC_2_17458,DOWNSTAIRS,CBC_2,17458,./perfect1_2_3/17458.mp4
DISAGREE_CBC_2_16434,DISAGREE,CBC_2,16434,./perfect1_2_3/16434.mp4
DEBT_CBC_2_14980,DEBT,CBC_2,14980,./perfect1_2_3/14980.mp4
DRAMA_CBC_2_17560,DRAMA,CBC_2,17560,./perfect1_2_3/17560.mp4
DAUGHTER_CBC_2_14748,DAUGHTER,CBC_2,14748,./perfect1_2_3/14748.mp4
DECEMBER_CBC_2_15023,DECEMBER,CBC_2,15023,./perfect1_2_3/15023.mp4
DESK_CBC_2_15772,DESK,CBC_2,15772,./perfect1_2_3/15772.mp4
DRUNK_CBC_2_17916,DRUNK,CBC_2,17916,./perfect1_2_3/17916.mp4
DUCK_CBC_2_17951,DUCK,CBC_2,17951,./perfect1_2_3/17951.mp4
DISCUSS_CBC_2_16594,DISCUSS,CBC_2,16594,./perfect1_2_3/16594.mp4
DOCUMENT_CBC_2_17036,DOCUMENT,CBC_2,17036,./perfect1_2_3/17036.mp4
DIFFERENT_CBC_2_16196,DIFFERENT,CBC_2,16196,./perfect1_2_3/16196.mp4
DOOR_CBC_2_17329,DOOR,CBC_2,17329,./perfect1_2_3/17329.mp4
DISAPPEAR_CBC_2_16442,DISAPPEAR,CBC_2,16442,./perfect1_2_3/16442.mp4
DIE_CBC_2_16155,DIE,CBC_2,16155,./perfect1_2_3/16155.mp4
DIRECTOR_CBC_2_16386,DIRECTOR,CBC_2,16386,./perfect1_2_3/16386.mp4
DOLLAR_CBC_2_17130,DOLLAR,CBC_2,17130,./perfect1_2_3/17130.mp4
DINING ROOM_CBC_2_16313,DINING ROOM,CBC_2,16313,./perfect1_2_3/16313.mp4
DISSOLVE_CBC_2_16805,DISSOLVE,CBC_2,16805,./perfect1_2_3/16805.mp4
DISGUST_CBC_2_16640,DISGUST,CBC_2,16640,./perfect1_2_3/16640.mp4
DEDUCT_CBC_2_15139,DEDUCT,CBC_2,15139,./perfect1_2_3/15139.mp4
DISCOVER_CBC_2_16564,DISCOVER,CBC_2,16564,./perfect1_2_3/16564.mp4
DON'T WANT_CBC_2_17302,DON'T WANT,CBC_2,17302,./perfect1_2_3/17302.mp4
DEPOSIT_CBC_2_15634,DEPOSIT,CBC_2,15634,./perfect1_2_3/15634.mp4
DENTIST_CBC_2_15527,DENTIST,CBC_2,15527,./perfect1_2_3/15527.mp4
D_CBC_2_15996,D,CBC_2,15996,./perfect1_2_3/15996.mp4
DROP_CBC_2_17826,DROP,CBC_2,17826,./perfect1_2_3/17826.mp4
DESCRIBE_CBC_2_15710,DESCRIBE,CBC_2,15710,./perfect1_2_3/15710.mp4
DESCEND_CBC_2_15691,DESCEND,CBC_2,15691,./perfect1_2_3/15691.mp4
DOG_CBC_2_17093,DOG,CBC_2,17093,./perfect1_2_3/17093.mp4
DEAF_CBC_2_14899,DEAF,CBC_2,14899,./perfect1_2_3/14899.mp4
DRAW_CBC_2_17600,DRAW,CBC_2,17600,./perfect1_2_3/17600.mp4
DRUG_CBC_2_17879,DRUG,CBC_2,17879,./perfect1_2_3/17879.mp4
DIAPER_CBC_2_16076,DIAPER,CBC_2,16076,./perfect1_2_3/16076.mp4
DELAY_CBC_2_15330,DELAY,CBC_2,15330,./perfect1_2_3/15330.mp4
DIARRHEA_CBC_2_16097,DIARRHEA,CBC_2,16097,./perfect1_2_3/16097.mp4
DIPLOMA_CBC_2_16350,DIPLOMA,CBC_2,16350,./perfect1_2_3/16350.mp4
DINNER_CBC_2_16322,DINNER,CBC_2,16322,./perfect1_2_3/16322.mp4
DIAMOND_CBC_2_16071,DIAMOND,CBC_2,16071,./perfect1_2_3/16071.mp4
DIFFICULT_CBC_2_16213,DIFFICULT,CBC_2,16213,./perfect1_2_3/16213.mp4
EXAGGERATE_CBC_2_20028,EXAGGERATE,CBC_2,20028,./perfect1_2_3/20028.mp4
EQUAL_CBC_2_19459,EQUAL,CBC_2,19459,./perfect1_2_3/19459.mp4
FAMILIAR_CBC_2_20970,FAMILIAR,CBC_2,20970,./perfect1_2_3/20970.mp4
DICE_CBC_2_16114,DICE,CBC_2,16114,./perfect1_2_3/16114.mp4
EXAMPLE_CBC_2_20075,EXAMPLE,CBC_2,20075,./perfect1_2_3/20075.mp4
EVALUATE_CBC_2_19707,EVALUATE,CBC_2,19707,./perfect1_2_3/19707.mp4
DUTY_CBC_2_18063,DUTY,CBC_2,18063,./perfect1_2_3/18063.mp4
EASY_CBC_2_18309,EASY,CBC_2,18309,./perfect1_2_3/18309.mp4
DURING_CBC_2_18027,DURING,CBC_2,18027,./perfect1_2_3/18027.mp4
FARMER_CBC_2_21086,FARMER,CBC_2,21086,./perfect1_2_3/21086.mp4
ENOUGH_CBC_2_19305,ENOUGH,CBC_2,19305,./perfect1_2_3/19305.mp4
EAST_CBC_2_18295,EAST,CBC_2,18295,./perfect1_2_3/18295.mp4
EMBARRASS_CBC_2_18887,EMBARRASS,CBC_2,18887,./perfect1_2_3/18887.mp4
EAGLE_CBC_2_18142,EAGLE,CBC_2,18142,./perfect1_2_3/18142.mp4
ENGLAND_CBC_2_19224,ENGLAND,CBC_2,19224,./perfect1_2_3/19224.mp4
FATHER_CBC_2_21218,FATHER,CBC_2,21218,./perfect1_2_3/21218.mp4
DUSK_CBC_2_18037,DUSK,CBC_2,18037,./perfect1_2_3/18037.mp4
EXPECT_CBC_2_20340,EXPECT,CBC_2,20340,./perfect1_2_3/20340.mp4
ENGINE_CBC_2_19214,ENGINE,CBC_2,19214,./perfect1_2_3/19214.mp4
EXPERIENCE_CBC_2_20379,EXPERIENCE,CBC_2,20379,./perfect1_2_3/20379.mp4
EVENT_CBC_2_19768,EVENT,CBC_2,19768,./perfect1_2_3/19768.mp4
EXPERIMENT_CBC_2_20398,EXPERIMENT,CBC_2,20398,./perfect1_2_3/20398.mp4
FACT_CBC_2_20747,FACT,CBC_2,20747,./perfect1_2_3/20747.mp4
EGG_CBC_2_18488,EGG,CBC_2,18488,./perfect1_2_3/18488.mp4
EMAIL_CBC_2_18883,EMAIL,CBC_2,18883,./perfect1_2_3/18883.mp4
DUE_CBC_2_17960,DUE,CBC_2,17960,./perfect1_2_3/17960.mp4
EYEGLASSES_CBC_2_20621,EYEGLASSES,CBC_2,20621,./perfect1_2_3/20621.mp4
FAST_CBC_2_21184,FAST,CBC_2,21184,./perfect1_2_3/21184.mp4
ENGLISH_CBC_2_19230,ENGLISH,CBC_2,19230,./perfect1_2_3/19230.mp4
ENJOY_CBC_2_19266,ENJOY,CBC_2,19266,./perfect1_2_3/19266.mp4
EXHIBIT_CBC_2_20256,EXHIBIT,CBC_2,20256,./perfect1_2_3/20256.mp4
EXCHANGE_CBC_2_20137,EXCHANGE,CBC_2,20137,./perfect1_2_3/20137.mp4
EARLY_CBC_2_18177,EARLY,CBC_2,18177,./perfect1_2_3/18177.mp4
FAKE_CBC_2_20860,FAKE,CBC_2,20860,./perfect1_2_3/20860.mp4
ENERGY_CBC_2_19164,ENERGY,CBC_2,19164,./perfect1_2_3/19164.mp4
DUMB_CBC_2_17988,DUMB,CBC_2,17988,./perfect1_2_3/17988.mp4
EXPAND_CBC_2_20310,EXPAND,CBC_2,20310,./perfect1_2_3/20310.mp4
END_CBC_2_19114,END,CBC_2,19114,./perfect1_2_3/19114.mp4
ENVELOPE_CBC_2_19395,ENVELOPE,CBC_2,19395,./perfect1_2_3/19395.mp4
ELEVATOR_CBC_2_18788,ELEVATOR,CBC_2,18788,./perfect1_2_3/18788.mp4
ERASER_CBC_2_19515,ERASER,CBC_2,19515,./perfect1_2_3/19515.mp4
ESCAPE_CBC_2_19565,ESCAPE,CBC_2,19565,./perfect1_2_3/19565.mp4
ENORMOUS_CBC_2_19297,ENORMOUS,CBC_2,19297,./perfect1_2_3/19297.mp4
EASTER_CBC_2_18271,EASTER,CBC_2,18271,./perfect1_2_3/18271.mp4
EDUCATE_CBC_2_18417,EDUCATE,CBC_2,18417,./perfect1_2_3/18417.mp4
ELEMENTARY_CBC_2_18759,ELEMENTARY,CBC_2,18759,./perfect1_2_3/18759.mp4
EARRING_CBC_2_18218,EARRING,CBC_2,18218,./perfect1_2_3/18218.mp4
FAR_CBC_2_21072,FAR,CBC_2,21072,./perfect1_2_3/21072.mp4
ENTER_CBC_2_19327,ENTER,CBC_2,19327,./perfect1_2_3/19327.mp4
EVENING_CBC_2_19746,EVENING,CBC_2,19746,./perfect1_2_3/19746.mp4
DULL_CBC_2_17969,DULL,CBC_2,17969,./perfect1_2_3/17969.mp4
ENVIRONMENT_CBC_2_19408,ENVIRONMENT,CBC_2,19408,./perfect1_2_3/19408.mp4
EXACT_CBC_2_20007,EXACT,CBC_2,20007,./perfect1_2_3/20007.mp4
FANCY_CBC_2_21030,FANCY,CBC_2,21030,./perfect1_2_3/21030.mp4
EXPLAIN_CBC_2_20438,EXPLAIN,CBC_2,20438,./perfect1_2_3/20438.mp4
ENCOURAGE_CBC_2_19086,ENCOURAGE,CBC_2,19086,./perfect1_2_3/19086.mp4
EXPERT_CBC_2_20402,EXPERT,CBC_2,20402,./perfect1_2_3/20402.mp4
DVD_CBC_2_18071,DVD,CBC_2,18071,./perfect1_2_3/18071.mp4
ESTABLISH_CBC_2_19619,ESTABLISH,CBC_2,19619,./perfect1_2_3/19619.mp4
FAMILY_CBC_2_20989,FAMILY,CBC_2,20989,./perfect1_2_3/20989.mp4
ELEPHANT_CBC_2_18776,ELEPHANT,CBC_2,18776,./perfect1_2_3/18776.mp4
ELECTRICITY_CBC_2_18731,ELECTRICITY,CBC_2,18731,./perfect1_2_3/18731.mp4
EVERY_CBC_2_19844,EVERY,CBC_2,19844,./perfect1_2_3/19844.mp4
EMOTION_CBC_2_18981,EMOTION,CBC_2,18981,./perfect1_2_3/18981.mp4
DYE_CBC_2_18095,DYE,CBC_2,18095,./perfect1_2_3/18095.mp4
EAT_CBC_2_18333,EAT,CBC_2,18333,./perfect1_2_3/18333.mp4
EMERGENCY_CBC_2_18948,EMERGENCY,CBC_2,18948,./perfect1_2_3/18948.mp4
EVERY MONDAY_CBC_2_19856,EVERY MONDAY,CBC_2,19856,./perfect1_2_3/19856.mp4
FAULT_CBC_2_21276,FAULT,CBC_2,21276,./perfect1_2_3/21276.mp4
FACE_CBC_2_20703,FACE,CBC_2,20703,./perfect1_2_3/20703.mp4
ERASE_CBC_2_19508,ERASE,CBC_2,19508,./perfect1_2_3/19508.mp4
